s;0;0,03152031;0,18146;0,3087093;0,4433111;0,6223984;0,6550262;0,6736815;
s;0;0,00357151;0,1266158;0,07212877;0,09491098;0,06275892;0,08196998;0,0122695;0,2252479;0,2673118;0,5206201;0,6205297;0,6067214;0,6287708;0,7932959;0,8850708;
s;0;0,0477595;0,02970642;0,2402344;0,1994848;0,2062335;0,4064779;0,3391471;0,3817611;0,4129431;0,3530316;0,3688824;0,3961945;0,4211116;0,3798585;0,2867599;
s;0;0,09705055;0,3442607;0,1613656;0,1091985;0,3995593;0,2458863;0,3387744;0,2438266;0,3627131;0,367913;0,3439293;0,1312199;0,1304522;0,06736803;0,2592545;
s;0;0,131965;0,1987975;0,146378;0,1469368;0,1910594;0,01755881;0,3393352;0,4789104;0,428458;0,3884761;0,4198852;0,1849084;0,05789804;0,05301285;0,3477988;
s;0;0,07055458;0,07792622;0,2290807;0,2268511;0,2329867;0,4330125;0,4584386;0,3225017;0,3262119;0,3390503;0,3341701;0,5156274;0,569026;0,5801849;0,536593;
s;0;0,09620661;0,1018636;0,281764;0,2594202;0,240575;0,4344323;0,4648352;0,2264731;0,2555969;0,2973816;0,2911904;0,5283504;0,5550246;0,5939412;0,5264063;
s;0;0,09767607;0,1056057;0,2516534;0,2480961;0,1804686;0,3083153;0,2881193;0,1741421;0,2035837;0,2428544;0,2360857;0,4687805;0,489521;0,5005555;0,4317141;
s;0;0,2152014;0,1835018;0,1105334;0,1387173;0,1313922;0,0225637;0,03155804;0,1532185;0,1460986;0,1043055;0,1372194;0,1246281;0,2254119;0,238297;0,1692843;
s;0;0,08148837;0,2271494;0,2298822;0,2787467;0,2999229;0,1467412;0,1902978;0,2751067;0,2683752;0,2768438;0,2823567;0,07207298;0,04384565;0,009322643;0,1022792;
b;0;0,01913798;0,05132258;0,3085904;0,6154025;0,7224784;0,993409;0,7193334;0,6292913;0,6572378;0,1371989;0,08092213;0,312901;0,3850431;0,3939171;0,9944391;
b;0;0,04770669;0,02987707;0,08151877;0,1137233;0,1715589;0,2264428;0,2083566;0,2519805;0,05920458;0,2246091;0,1509366;0,1629529;0,3156366;0,120717;0,04883051;
b;0;5,964199;5,962209;5,61059;5,644255;6,128856;5,906634;6,00466;6,344826;6,240463;6,151192;6,497316;6,493226;6,394234;6,563461;6,889462;
b;0;0,04473406;0,05104959;0,09680486;0,1023433;0,1339729;0,4086864;0,01383018;0,125345;0,09438014;0,05410075;0,1372051;0,02153683;0,05274582;0,2226963;0,290998;
b;0;4,355444;4,377752;4,330489;4,408168;4,377624;4,252811;4,681085;4,614066;4,481015;4,792982;5,126608;5,01909;5,072351;5,880697;5,976369;
b;0;0,06245315;0,06631273;0,4711653;0,5083034;0,5609097;0,8107907;0,7858634;0,4155965;0,4688942;0,4804237;0,5752296;0,7832859;0,8277769;0,5799017;0,3274798;
b;0;0,04505059;0,02524585;0,1530252;0,1207139;0,1516626;0,3796835;0,3622398;0,4244394;0,4515109;0,4412694;0,1861582;0,004464626;0,06901884;0,1555591;0,1418977;
b;0;0,04372272;0,04553205;0,1136163;0,06101167;0,1124356;0,2831366;0,1099477;0,1552529;0,05033064;0,01899409;0,09149718;0,2508278;0,3297482;0,4146109;0,006233215;
b;0;0,04517531;0,07545125;0,1788272;0,09781635;0,1305633;0,3306346;0,01887798;0,003989697;0,1285169;0,2216969;0,3182836;0,5747929;0,4178748;0,0520649;0,04036474;
b;0;0,0686532;0,1260209;0,5337364;0,5033947;0,3567114;0,5322292;0,4657209;0,1755531;0,2291005;0,2979519;0,3430972;0,6025019;0,4291468;0,5138721;0,4715934;
