b;0;0,0723334;0,07910889;0,1620396;0,1717621;0,2522185;0,1297321;0,1397042;0,2096567;0,320585;0,3140755;0,387707;0,4025359;0,133491;0,2499771;0,09149408;
b;0;0,02496359;0,01168805;0,09151661;0,01993382;0,1251676;0,07117748;0,06166196;0,01885319;0,08571577;0,1505196;0,2727454;0,222178;0,04225731;0,1554217;0,3741279;0,04203081;0,01910496;0,3729529;0,4641457;0,3375726;0,3922558;0,239768;0,6440086;0,4576139;0,3746967;
b;0;0,04557756;0,09911931;0,1174229;0,04091954;0,1174636;0,09081316;0,08590102;0,004477262;0,1105134;0,2018163;0,3489196;0,633455;0,5587878;0,2128301;0,1451168;0,2542334;0,02341604;0,1157022;0,1028075;0,02167749;0,0306716;0,1298156;0,2619143;0,04891586;0,005862236;
b;0;0,005895197;0,07789654;0,05269921;0,1413113;0,1062348;0,3762631;0,3724241;0,3042908;0,1723948;0,08160257;0,007874489;0,1324286;0,01275826;0,05047989;0,01349163;0,03295469;0,01296759;0,1080122;0,07495642;0,09405708;0,1713438;0,08634424;0,2651625;0,05294704;0,03323841;
b;0;0,02510422;0,01684743;0,03797936;0,003187656;0,03239083;0,03822684;0,05361629;0,01699233;0,1522937;0,1728742;0,1932359;0,4562068;0,2068753;0,2989378;0,2575569;0,1968784;0,1980963;0,3146133;0,2598476;0,3894224;0,03695774;0,2495952;0,173367;0,1312895;0,2162476;
b;0;0,04513413;0,1035879;0,1996595;0,1763866;0,2816451;0,1052935;0,1411901;0,2360358;0,3631318;0,2579141;0,3342798;0,4471936;0,1688962;0,2597713;0,1685195;0,6134596;0,3685527;0,4606824;0,671999;0,6738195;0,4713759;0,1190662;0,04386234;0,2831793;0,163331;
b;0;0,0236125;0,09063542;0,05479622;0,0952338;0,09427643;0,2659986;0,2580509;0,1622953;0,3032575;0,2594707;0,1824784;0,0837636;0,1608996;0,1511517;0,2656918;0,1789398;0,2445564;0,1773987;0,033144;0,11553;0,1178212;0,1610003;0,2912111;0,05184841;0,2199059;
b;0;0,04876029;0,08109093;0,1608255;0,1434367;0,1758037;0,04012299;0,04966092;0,1192961;0,2307582;0,1963198;0,2453613;0,1838956;0,3160152;0,4309006;0,1140566;0,559011;0,1083493;0,2007031;0,4412727;0,5714893;0,3203464;0,5512891;0,06659937;0,2552476;0,1610775;
b;0;0,07822478;0,09628314;0,07161856;0,1362668;0,1246917;0,3467102;0,3424664;0,2238569;0,08987927;0,2014911;0,1332173;0,2286024;0,07417583;0,3943501;0,4872017;0,04570341;0,04158163;0,2036133;0,01649475;0,1863246;0,188796;0,009707928;0,2081995;0,2972326;0,3689489;
b;0;0,02626926;0,1363089;0,1029054;0,1740853;0,1919498;0,2614901;0,2530253;0,1569247;0,02316332;0,1084464;0,03505325;0,1187921;0,03995752;0,0748415;0,4674206;0,0262537;0,04877758;0,1830463;0,004633427;0,1933126;0,2198429;0,06326389;0,2669249;0,3344755;0,3307819;
s;0;0,1008953;0,0638954;0,2703576;0,09463155;0,1795616;0,4078429;0,3958864;
s;0;0,001285017;0,06636357;0,2931919;0,1807672;0,2138302;0,3444638;0,3043659;0,02547789;0,04117703;0,09742761;0,1227112;0,04181623;0,04954815;0,03940344;0,1277766;0,2323594;0,374342;0,4308524;0,339663;0,2840433;0,4108224;0,1771469;0,6270504;0,4113483;0,3759136;
s;0;0,04603639;0,0002006888;0,3565223;0,6634257;0,5161284;0,719285;0,6488647;0,2887177;0,2947619;0,2567844;0,2065711;0,3905568;0,4190078;0,4334097;0,2168612;0,006149292;0,1396866;0,2209244;0,1298814;0,07760859;0,2060995;0,0282712;0,3721485;0,1809816;0,1992168;
s;0;0,002946317;0,01796728;0,3105769;0,2587285;0,2938482;0,4983988;0,4327052;0,08089161;0,09180284;0,01009059;0,0123024;0,2008719;0,2256145;0,213594;0,04773474;0,01601791;0,1616397;0,1923757;0,1027203;0,05379486;0,7495117;0,9788904;1,077467;0,8364639;0,7792768;
s;0;0,0722301;0,08841085;0,2224367;0,5279876;0,3594517;0,5630538;0,5231318;0,1701102;0,1541731;0,09982443;0,1485794;0,4122739;0,488873;0,4505901;0,3110199;0,3055005;0,1345549;0,07664204;0,1674476;0,2253199;0,1010227;0,09018278;0,2210388;0,05825424;0,0511446;
s;0;0,04927039;0,03173405;0,05979657;0,1273996;0,09709334;0,08196306;0,008435726;0,4224267;0,4435573;0,5047429;0,5117888;0,2995281;0,2781267;0,2716913;0,5201983;0,6438336;0,8230033;0,8345485;0,7527876;0,7261109;0,8323641;0,6529722;0,8813858;0,697958;0,7720976;
s;0;0,02993435;0,1236219;0,2058696;0,05992508;0,117774;0,3144076;0,2740772;0,08999133;0,1046786;0,1611857;0,1412902;0,06469965;0,06650209;0,07521105;0,04611158;0,01087427;0,2336826;0,2183456;0,1089401;0,08212566;0,2394633;0,05561733;0,2093668;0,02310562;0,0137949;
s;0;0,02913988;0,05309689;0,2774198;0,6085013;0,34009;0,5647826;0,4673519;0,07953572;0,08643794;0,02529931;0,04943943;0,2341046;0,261168;0,2698808;0,1009188;0,1149812;0,08761263;0,09717512;0,01656246;0,03403807;0,1158829;0,06450939;0,1125674;0,07670498;0,07782841;
s;0;0,00147599;0,01713067;0,3120612;0,6704849;0,4225411;0,6501048;0,6038249;0,2654896;0,224365;0,1903818;0,1886086;0,378891;0,4343991;0,4458685;0,3283424;0,3453259;0,2260399;0,1200776;0,2091451;0,2614369;0,1873674;0,3722277;0,2441492;0,4307718;0,4407558;
s;0;0,02761769;0,04556966;0,286114;0,5918307;0,373651;0,6268687;0,5084555;0,6263883;0,3116579;0,306422;0,3053229;0,4711447;0,5017939;0,4890966;0,2465291;0,1876192;0,00690794;0,03666306;0,05127811;0,1059456;0,05036879;0,1292787;0,05234814;0,07835007;0,05535412;
