s;0;0,05014783;0,03976202;0,2959498;0,5783395;0,4074081;0,6877854;0,5732315;
s;0;0,0249542;0,03958172;0,3207016;0,6309283;0,4421003;0,6710117;0,6047254;0,6755028;0,5115836;0,5549986;0,5300462;0,7451501;0,797502;0,7836423;0,6403818;
s;0;0,003858447;0,02696162;0,3081056;0,6143855;0,4426188;0,6728663;0,6035116;0,6670475;0,523283;0,5395706;0,5347371;0,6972911;0,7505364;0,7606249;0,642313;
s;0;0,05374518;0,01241124;0,371739;0,6822683;0,4666482;0,7428668;0,6523101;0,694828;0,4309013;0,4479976;0,4227371;0,5892665;0,4923825;0,5552573;0,3872786;
s;0;0,02399552;0,00995183;0,3445024;0,6279964;0,4402136;0,6701553;0,6294744;0,6720982;0,4516373;0,5216885;0,567385;0,8027654;0,9072132;0,8949561;0,7497978;
s;0;0,05858141;0,1524483;0,1795329;0,4387218;0,1427202;0,3686812;0,2514496;0,3183887;0,05140448;0,004437685;0,03035736;0,132216;0,1577387;0,2231255;0,03174496;
s;0;0,002624393;0,0470171;0,3051972;0,5851636;0,3616933;0,5365334;0,4168017;0,00518775;0,01226592;0,05080819;0,05816698;0,1250343;0,09737396;0,1605477;0,03836632;
s;0;0,002420604;0,04351497;0,311705;0,5916408;0,3995261;0,6247351;0,5312035;0,575135;0,7345479;0,5219882;0,5700634;0,778955;0,8043022;0,841064;0,70015;
s;0;0,002872825;0,04622215;0,3085364;0,5899463;0,3949265;0,595459;0,5271416;0,5940688;0,2679002;0,2845211;0,2543714;0,415832;0,3363404;0,3765926;0,1809783;
s;0;0,02482468;0,02268213;0,3076842;0,6150088;0,4226227;0,6441739;0,5731378;0,617419;0,394001;0,4374454;0,4076071;0,592144;0,5879211;0,5693922;0,4750414;
b;0;0,06945652;0,09817749;0,1468836;0,09256876;0,2020726;0,1183348;0,09652901;0,06166959;0,1704268;0,383713;0,2893672;0,01953697;0,1931534;0,05150557;0,09193087;
b;0;0,07257608;0,05522889;0,01064146;0,02984512;0,0751369;0,001596689;0,2455037;0,1987345;0,0660181;0,02179456;0,1283231;0,1723776;0,366333;0,2760363;0,3902268;
b;0;0,07235283;0,1039013;0,1280445;0,07849884;0,1649241;0,01751256;0,3033874;0,2339652;0,1285331;0,01384544;0,2485127;0,1652584;0,1682777;0,1093082;0,1766458;
b;0;0,02685392;0,1226529;0,1645476;0,2876722;0,2769716;0,5248876;0,5714264;0,6276681;0,5424645;0,7441442;0,8723202;0,5603809;0,4088483;0,2963543;0,5428352;
b;0;0,2694182;0,340649;0,3879924;0,5938753;0,592222;0,7229578;0,7945595;0,7564471;0,7303002;0,86853;0,8247209;0,5428457;0,9451513;0,8587303;0,9280872;
b;0;0,003226757;0,09765822;0,06358123;0,1339031;0,07474089;0,2963953;0,3113019;0,2916911;0,206459;0,185704;0,1356015;0,07948256;0,1171236;0,05100536;0,1408839;
b;0;0,02918625;0,1505955;0,1996315;0,4039792;0,3985453;0,5527964;0,5996182;0,5599871;0,5008557;0,4818127;0,4357433;0,3731823;0,8433051;0,7767601;0,8932652;
b;0;0,0742752;0,1373562;0,1369931;0,2635201;0,3334022;0,514673;0,583725;0,565897;0,5067918;0,4881895;0,4389968;0,2777548;0,511692;0,6740022;0,7158308;
b;0;0,0321207;0,05202782;0,02142739;0,03236246;0,0005617142;0,2047811;0,2484272;0,208925;0,1070993;0,04359031;0,02658701;0,2605586;0,07768869;0,1658974;0,2372174;
b;0;0,01950404;0,05089056;0,07732892;0,05698586;0,0919044;0,1130059;0,128974;0,05908775;0,02593994;0,01347566;0,01970673;0,211072;0,06148195;0,2248416;0,3183355;
