b;0;0,4419765;0,5624747;0,3366657;0,4353348;0,8352838;0,7643464;0,7592456;
b;0;0,06020856;0,1572244;0,1803097;0,3041996;0,3211248;0,396539;0,5218291;
b;0;0,006679595;0,08159727;0,08404505;0,1926659;0,1628234;0,1924806;0,238215;
b;0;0,05700958;0,05191374;0,3024384;0,5821713;1,446003;1,686068;1,91207;
b;0;0,0225113;0,02040482;0,06678176;0,1070267;0,1007965;0,1508558;0,1954215;
b;0;0,04654104;0,04865897;0,1019572;0,1835886;0,2022836;0,2601273;0,3339806;
b;0;0,004584551;0,05103189;0,02412689;0,09372222;0,06319952;0,08923125;0,1317923;
b;0;0,007181585;0,0307371;0,15409;0,1959418;0,1403475;0,1728611;0,1921389;
b;0;0,07013056;0,02929014;0,04359794;0,1450504;0,1536353;0,2563744;0,3501675;
b;0;0,03637809;0,06036347;0,008492708;0,09059322;0,06160116;0,08765221;0,1307335;
s;0;0,2387586;0,337515;0,1143745;0,2461094;0,423548;0,3773429;0,5547998;
s;0;0,01930553;0,02335238;0,3008939;0,5797139;0,4026977;0,6285489;0,5481653;
s;0;0,03067082;0,04753894;0,1560061;0,009976149;0,08423448;0,09241271;0,0464108;
s;0;0,02876276;0,07332444;0,2588321;0,5374172;0,3389643;0,5172551;0,4770207;
s;0;0,078462;0,1515101;0,02366364;0,1942025;0,2411454;0,09085488;0,1840556;
s;0;0,03036064;0,05284929;0,01972497;0,05408394;0,04667974;0,07546139;0,02084422;
s;0;0,05757505;0,1001198;0,1037295;0,3378352;0,4219196;0,3917212;0,1713774;
s;0;0,02959818;0,04452759;0,2361264;0,1084303;0,1375206;0,3147647;0,2224157;
s;0;0,02848083;0,117698;0,1422129;0,00681746;0,09893084;0,02868199;0,0413568;
s;0;0,05456603;0,2002468;0,02055252;0,1412538;0,2583508;0,161787;0,3593647;
s;0;0,08156198;0,2274596;0,126645;0,2008976;0,2210655;0,0744462;0,1433365;
