s;0;0,07965177;0,09814423;0,2601857;0,3209882;0,2808106;0,4630494;0,4459617;0,2148724;0,2694042;0,2592809;0,2272778;0,3853631;0,4384751;0,3982306;0,2571735;
s;0;0,09876454;0,1381441;0,01760578;0,05060744;0,01416087;0,1614668;0,01644254;0,2360833;0,0940702;0,0098629;0,06286764;0,09989309;0,1279812;0,08831072;0,2553144;
s;0;0,1028228;0,2526984;0,1196357;0,1099778;0,1256905;0,07768774;0,0128603;0,1744599;0,1197999;0,174979;0,2011261;0,01473761;0,04158783;0,05516291;0,1644387;
s;0;0,1038568;0,4730202;0,3239403;0,3448693;0,2857976;0,06003833;0,1005332;0,2522576;0,220716;0,3069704;0,2620659;0,1080723;0,1087527;0,1460509;0,3410959;
s;0;0,1298102;0,2745101;0,04745889;0,1585797;0,01506281;0,216821;0,1507123;0,01689124;0,02591658;0,05496931;0,05742025;0,1044893;0,1338043;0,06104755;0,1555495;
s;0;0,07803589;0,06854135;0,2179247;0,08085144;0,0626297;0,1904986;0,132488;0,26864;0,3167915;0,3716371;0,3482194;0,1875257;0,136735;0,2021866;0,346293;
s;0;0,0473541;0,1408974;0,1881546;0,3910265;0,294964;0,4961648;0,4299688;0,2471254;0,2318881;0,2009709;0,1509924;0,3678312;0,3750587;0,3155293;0,1439581;
s;0;0,1284873;0,1460816;0,07269073;0,2339627;0,160682;0,3587058;0,2377281;0,1008961;0,1573241;0,1187646;0,112673;0,2951775;0,398087;0,381494;0,1325521;
s;0;0,05483449;0,05075085;0,2813867;0,2853197;0,2693735;0,4472604;0,3538616;0,3203964;0,378396;0,391151;0,4150784;0,5997605;0,6008663;0,5866294;0,3908744;
b;0;0,0819245;0,1025755;0,02750039;0,05226445;0,02578211;0,1754024;0,009982347;0,02492309;0,1061068;0,196852;0,1426368;0,3534851;0,008793354;0,003361225;0,1669984;
b;0;0,01920503;0,001443624;0,08244908;0,128219;0,1853831;0,03025293;0,01545334;0,02606106;0,1067877;0,1485243;0,2441485;0,01645708;0,1612401;0,2776542;0,3483491;
b;0;0,3573692;0,3762397;0,4544711;0,5805165;0,5479131;0,6720042;0,8910818;0,8241518;0,76524;0,6981065;0,6501436;0,6732368;1,053613;1,169377;1,519128;
b;0;0,04794881;0,0557881;0,01709771;0,1137213;0,08153033;0,4334984;0,5808198;0,5868399;0,5312192;0,4921873;0,6056404;0,9004936;1,255147;1,245522;1,387559;
b;0;0,3121049;0,3316289;0,4372021;0,516313;0,4315729;0,6681654;0,7148409;0,6729436;0,5934017;0,5539944;0,4586124;0,4521117;0,8134546;1,060539;1,13088;
b;0;0,04741773;0,05600798;0,04073381;0,1201118;0,01393843;0,3898742;0,4310753;0,3881357;0,2782774;0,2634203;0,2152123;0,5233665;0,4988451;0,7401257;0,8076167;
b;0;0,2313894;0,2517906;0,3323398;0,5102741;0,4001079;0,6820912;0,7517071;0,6865079;0,6065214;0,5166466;0,4957414;0,6384912;1,041708;1,080318;1,175237;
b;0;0,06905031;0,1008485;0,1279408;0,05494928;0,1610811;0,04733658;0,06651306;0,001955509;0,07991147;0,07152081;0,06746912;0,05150652;0,2598038;0,5539732;0,6524138;
b;0;0,02212691;0,05097359;0,0499016;0,01951647;0,04064536;0,1159663;0,2118492;0,1456509;0,06341052;0,02019668;0,07595253;0,1798625;0,3799233;0,3689065;0,4841952;
b;0;0,04618868;0,07256538;0,1186578;0,06539047;0,1715119;0,06037879;0,08112597;0,01585078;0,08931661;0,1553373;0,1240737;0,257082;0,5351868;0,6038599;0,6742263;
b;0;0,04293278;0,04650694;0,04792094;0,047737;0,1540351;0,07545948;0,1176229;0,02855587;0,0782423;0,1430376;0,1865947;0,3183932;0,01013231;0,4888201;0,6315393;
