b;0;0,04202446;0,0229643;0,06634378;0,09141684;0,2201045;0,1935365;0,1470916;0,1050513;0,1293421;0,1154716;0,07945251;0,2765226;0,3068881;0,6362925;0,6795259;
b;0;0,09398758;0,1013388;0,1499876;0,2030637;0,309761;0,2036064;0,1573482;0,1217408;0,09935379;0,1111279;0,05646276;0,2448683;0,2541904;0,4240298;0,4678593;0,5129433;0,6622157;0,7227039;0,9980097;1,200751;1,202055;1,326041;1,486171;1,326983;1,575104;
b;0;0,0420807;0,0502187;0,04688013;0,1183097;0,2471318;0,08526087;0,11289;0,1241407;0,1449051;0,1578026;0,1913781;0,6242385;0,707726;0,8784547;2,02584;1,68855;1,870944;2,161884;2,468776;2,370331;3,227961;2,974991;3,483947;3,531636;3,503973;
b;0;0,06927067;0,01892334;0,08686435;0,05455351;0,1867309;0,106313;0,007400036;0,0232904;0,002358675;0,06183887;0,06872797;0,5961099;0,4431272;1,026995;1,018137;1,189435;1,953468;1,965898;1,935073;2,344213;2,747931;2,490198;3,306893;3,142316;3,138616;
b;0;0,1198983;0,1490153;0,3904908;0,7159568;0,8975209;0,6865885;0,7427146;0,8076532;0,8602469;0,77403;0,3642664;0,03398037;0,1671448;0,03132153;0,5062675;0,3481984;0,6251507;0,8636899;0,9831457;0,8081017;1,300253;1,422082;1,653896;1,590371;1,532224;
b;0;10,43476;10,42906;10,12589;10,17504;10,44403;10,14248;10,51042;10,49641;10,49797;10,53501;10,51665;10,35471;10,88488;10,94909;11,37164;10,90598;11,33451;11,39112;11,31037;11,90306;12,54633;12,29809;12,84743;12,72032;12,74372;
b;0;0,04016891;0,009352624;0,03011227;0,08014858;0,2115045;0,1306574;0,03813267;0,002854109;0,005380869;0,03437352;0,06564665;0,4452329;0,4212418;0,6214919;0,6661749;0,662127;0,8953915;0,9096994;1,986035;2,534297;2,717222;2,919456;3,149319;3,01238;3,315555;
b;0;0,04421175;0,03110695;0,01022136;0,2624025;0,00352025;0,1993387;0,04566956;0,04334211;0,09148979;0,1588981;1,5807;2,014011;3,408391;3,296826;3,899997;3,741411;3,898114;4,34614;4,56344;4,512061;5,543974;5,443569;5,669749;5,965458;5,908208;
b;0;0,04391325;0,05498606;0,1071556;0,209567;0,1551316;0,2639785;0,3408401;0,4247048;0,4852879;0,6519382;1,181115;1,894095;1,898214;2,867766;3,583131;3,63911;3,867059;4,439167;4,632053;4,556365;4,938709;4,835366;5,037358;5,233757;5,251228;
b;0;0,01751012;0,03278202;0,01444709;0,01675332;0,0646143;0,1229901;0,1949062;0,2561719;0,381161;0,4737136;0,4562221;0,9032817;0,9574361;1,230424;1,272251;1,286699;1,488862;1,629453;2,071507;2,326587;2,459669;2,944111;3,276179;3,24743;3,622134;
s;0;0,02324313;0,02161849;0,001599312;0,0967654;0,07542419;0,2498846;0,3055868;0,1934361;0,1462376;0,1120028;0,1048453;0,3139329;0,3597836;0,3958926;0,3504152;0,3866396;0,3907146;0,3830576;0,4646125;0,5141606;0,3842354;0,5603561;0,3559418;0,490057;0,4464664;
s;0;0,01938984;0,05308616;0,04450393;0,02350628;0,04561901;0,1791322;0,2091424;0,02022409;0,04992104;0,06255174;0,07054806;0,1408057;0,1626878;0,1490898;0,1057005;0,08357382;0,1104665;0,07502794;0,1564503;0,1819558;0,07388973;0,2233515;0,01702118;0,1513243;0,1045465;
s;0;0,01900762;0,02320653;0,04833448;0,02656484;0,03326917;0,2343113;0,2843733;0,1436913;0,1494122;0,09012222;0,08915448;0,3250256;0,3246865;0,3601365;0,2911668;0,2978082;0,3024063;0,3170438;0,3957276;0,4185138;0,291111;0,4702477;0,2894983;0,4725952;0,3497553;
s;0;0,002718806;0,04933578;0,02283788;0,02268112;0,06941867;0,1563084;0,2118752;0,0224371;0,02307534;0,01469779;0,007605553;0,2428374;0,2897463;0,3254852;0,2823458;0,2661781;0,2411628;0,2824321;0,3428779;0,3674812;0,2093015;0,4114408;0,2315731;0,3898897;0,288496;
s;0;0,00425452;0,0498845;0,04780054;0,04464567;0,04076648;0,1572897;0,2155981;0,03136444;0,009959221;0,02257371;0,02798843;0,1572933;0,2304215;0,268827;0,2015295;0,1678891;0,1683164;0,1596637;0,2433472;0,2713704;0,1398125;0,2936969;0,086833;0,2455468;0,1736536;
s;0;0,0007241368;0,07871497;0,1095253;0,0802964;0,1015067;0,04827929;0,08036208;0,05686712;0,1048133;0,1193326;0,1238117;0,08694839;0,1377182;0,1501608;0,08159018;0,1202021;0,1458702;0,08431864;0,1987591;0,2237434;0,07184219;0,2255969;0,04553747;0,2051191;0,1602631;
s;0;0,01486328;0,07478201;0,0561434;0,06014991;0,09074783;0,1337562;0,1919441;0,05245852;0,03434634;0,02234697;0,04154539;0,2516937;0,3040099;0,3412471;0,3000216;0,2869086;0,3420992;0,3059845;0,415482;0,4397335;0,3079724;0,4885135;0,3069305;0,4640064;0,3941412;
s;0;0,03209186;0,05958223;0,03860927;0,008654118;0,03924847;0,1096885;0,1408997;0,02527261;0,01988244;0,0527842;0,05733919;0,1522794;0,1768074;0,1614833;0,09381533;0,09923887;0,1512818;0,09070539;0,2247725;0,2178736;0,08699512;0,2128978;0,03168964;0,1669149;0,06758976;
s;0;0,0008968711;0,04305178;0,06640112;0,06419683;0,08670115;0,1178973;0,1748474;0,01395583;0,02882361;0,06235361;0,04118824;0,1447659;0,1719403;0,1807432;0,1400361;0,1747694;0,1989808;0,1367316;0,2419915;0,2920642;0,1604996;0,3387365;0,1552267;0,2906075;0,2463188;
