s;0;0,03354609;0,126716;0,1748346;0,3059796;0,3265061;0,3831677;0,3532505;
s;0;0,04495978;0,07688242;0,1785266;0,2075492;0,1886661;0,3354886;0,3921397;0,2323911;0,288856;0,230279;0,2500982;0,4361343;0,4606085;0,4924703;0,4523511;
s;0;0,0474332;0,05757684;0,1341943;0,1371744;0,119952;0,2682033;0,3007722;0,1616986;0,166271;0,1092517;0,1289015;0,2879577;0,3129578;0,326632;0,2837481;
s;0;0,02222231;0,02320319;0,05086672;0,05259526;0,002430677;0,1533225;0,1838541;0,02129292;0,0001444817;0,09038615;0,07018232;0,06410885;0,09133959;0,07335043;0,0194788;
s;0;0,002892017;0,04668218;0,02880096;0,05006969;0,04382825;0,158195;0,2137363;0,07816005;0,1102805;0,1054809;0,07942724;0,263823;0,3156781;0,3270001;0,3932495;
s;0;0,07297644;0,02669996;0,0007441044;0,05660474;0,07898259;0,1457479;0,2045979;0,06590939;0,0701561;0,03299952;0,0548687;0,2397108;0,3115592;0,2700405;0,2514672;
s;0;0,01961261;0,04739213;0,05447078;0,0008202791;0,04685116;0,1229997;0,1825058;0,04722166;0,03045011;0,03245187;0,03867531;0,09613276;0,1220698;0,1577878;0,06379175;
s;0;0,004117489;0,05036378;0,1067988;0,1285559;0,1236222;0,07684302;0,1085939;0,05405784;0,02224541;0,05589819;0,03440714;0,1802807;0,2042394;0,2126594;0,1696606;
s;0;0,02016652;0,02922285;0,001529336;0,01973188;0,000590086;0,1990278;0,2566772;0,09208512;0,0947237;0,05660009;0,05168533;0,2570987;0,2568135;0,2905169;0,2479124;
s;0;0,04768881;0,0002882481;0,05186546;0,05882609;0,06411624;0,2877681;0,3464911;0,1858575;0,2135565;0,2046931;0,2001474;0,3873239;0,4620309;0,4437575;0,4016767;
b;0;0,0184145;0,02574813;0,05049467;0,2299875;0,1531403;0,09701633;0,2282522;0,3724875;0,9728615;0,9077504;0,9709401;0,7505088;1,008969;1,15733;1,200538;
b;0;0,03998968;0,03213602;0,06905878;0,006667137;0,1376045;0,05522394;0,005058289;0,03129911;9,75132E-05;0,01543427;0,01931858;0,2999902;0,1505427;0,276011;1,01349;
b;0;0,0688253;0,04997152;0,005002022;0,01825392;0,1497972;0,1165154;0,006161451;0,06438303;0,08728623;0,2014771;0,2579694;0,54035;0,5703382;0,6911592;0,7090359;
b;0;0,01056898;0,1097361;0,01160359;0,08458245;0,03502822;0,1439285;0,1850743;0,2448218;0,2716172;0,3668859;0,4245229;0,7796507;1,314966;1,487019;1,528254;
b;0;0,04847172;0,03140122;0,07971323;0,01952875;0,06078506;0,01285148;0,1068394;0,1693118;0,2148712;0,2772386;0,3348584;0,5109401;0,5399714;0,6577859;0,676302;
b;0;0,04161927;0,008761644;0,1146131;0,1592176;0,2401884;0,0527966;0,005833864;0,004197121;0,003197908;0,1184433;0,4907494;0,5172753;1,348648;1,212869;1,361988;
b;0;0,01649463;0,005383968;0,1435957;0,6607698;0,607991;0,4880321;0,5901177;0,6039565;0,5273015;0,9476626;1,108405;1,243896;1,24848;1,240866;1,259601;
b;0;0,04105586;0,0157342;0,1076336;0,04606938;0,0964334;0,110878;0,0611496;0,1007833;0,1251824;0,1120036;0,07717085;0,1792445;0,3145537;0,4871984;0,5322909;
b;0;0,06888643;0,04579377;0,09028959;0,1340656;0,2125895;0,1536674;0,1052799;0,07227421;0,1008294;0,06346893;0,008460522;0,1422505;0,3735595;0,5223823;0,5945668;
b;0;0,02002862;0,02504563;0,02446687;0,02503514;0,1083601;0,07271361;0,1690571;0,1558967;0,1279931;0,1178732;0,1011014;0,1720123;0,2556391;0,2729058;0,3441238;
