s;0;0,003003776;0,1472643;0,09222054;0,1645526;0,1831493;0,03032327;0,1243896;0,4077733;0,5229318;0,7306283;0,7848711;0,7273045;0,652813;0,6663275;0,7837901;
s;0;0,1232513;0,2639823;0,4072766;0,6007098;0,5901034;0,6366789;0,6257915;0,9549148;1,043936;1,199466;1,176328;1,092949;0,9950876;0,9806709;1,150611;
s;0;0,03339362;0,1771563;0,02191138;0,02355409;0,06955433;0,1024964;0,01126552;0,1268203;0,001339197;0,01690841;0,0367012;0,1956191;0,268229;0,3301134;0,2366195;
s;0;0,006250858;0,1265117;0,1038197;0,1266583;0,07570076;0,07735634;0,04307985;0,07402492;0,02930641;0,02093434;0,01029396;0,149498;0,2015185;0,2326493;0,1367817;
s;0;0,05310804;0,1652862;0,2358286;0,2545575;0,2758691;0,1271505;0,1736593;0,1093824;0,1512167;0,1625688;0,1935301;0,0048666;0,04300261;0,05732775;0,06171942;
s;0;0,0259465;0,1702021;0,1645693;0,1846668;0,1996586;0,02164412;0,06659722;0,02723122;0,01311207;0,01766801;0,070786;0,09105921;0,1455956;0,1589522;0,01985645;
s;0;0,03064734;0,1222243;0,03946674;0,06161404;0,0322628;0,09267235;0,09945369;0,1378984;0,158102;0,1876533;0,2108846;0,02364826;0,00315094;0,009214401;0,2748117;
s;0;0,02889138;0,1511964;0,1245761;0,1503626;0,1685214;0,06590819;0,08178401;0,3376274;0,3536124;0,3831704;0,4320283;0,2661381;0,2123027;0,2769251;0,3731809;
s;0;0,03002876;0,1537062;0,153133;0,1969413;0,3153367;0,3181424;0,310549;0,5491135;0,5977123;0,7121546;0,7186923;0,5860772;0,513917;0,476974;0,6245179;
b;0;0,002065301;0,06813473;0,08864331;0,1705704;0,1786304;0,3091073;0,2916508;0,1056557;0,1085899;0,006083488;0,0107193;0,1235571;0,1207805;0,05588913;0,01467514;
b;0;0,0199745;0,1455401;0,0451349;0,002807975;0,009135008;0,07881522;0,08401394;0,1238518;0,1248674;0,1134512;0,0579071;0,294672;0,3693132;0,4283295;0,3106675;
b;0;0,03460461;0,05206668;0,2787083;0,2253596;0,2526114;0,3241649;0,354445;0,1905427;0,1667986;0,2067366;0,2515504;0,5161662;0,5702271;0,5086627;0,1367726;
b;0;0,03171295;0,1016193;0,1022274;0,02276528;0,04597306;0,0754416;0,05715156;0,2307041;0,2288501;0,2658527;0,2744422;0,2697968;0,2472115;0,389276;0,5067825;
b;0;0,1449697;0,2299421;0,4792891;0,2950695;0,1681499;0,3180742;0,2974823;0,3864672;0,362365;0,1974602;0,2169411;0,1469541;0,1723671;0,1581917;0,01621389;
b;0;0,003879786;0,1043461;0,02926874;0,03320551;0,02481508;0,2007043;0,1824772;0,1183205;0,09606552;0,06094456;0,0288415;0,03114271;0,05412579;0,0109663;0,1340966;
b;0;0,03291762;0,05458885;0,2178248;0,1679639;0,144688;0,344350;0,2987053;0,2106142;0,1866426;0,09718966;0,1141057;0,09360743;0,04001904;0,07582474;0,04506254;
b;0;0,03372127;0,02969557;0,2502177;0,1730324;0,2023652;0,2476063;0,2254345;0,1896074;0,1430504;0,1558015;0,1488955;0,07420921;0,09533405;0,08092928;0,06461906;
b;0;0,01772195;0,02916753;0,223258;0,2186408;0,2440709;0,4182656;0,166954;0,1319706;0,002468348;0,03504491;0,1259303;0,1762466;0,1020012;0,1466603;0,3652987;
b;0;0,07547301;0,145433;0,06465042;0,03695667;0,004669428;0,05798531;0,07601976;0,1893413;0,1842544;0,3473504;0,3795915;0,5222182;0,4718013;0,4614635;0,5806589;
b;0;0,01969177;0,000959456;0,125047;0,1716858;0,2012441;0,1699479;0,097754;0,01402974;0,0127089;0,003670692;0,01113653;0,03469658;0,01117611;0,02330685;0,1469178;
