b;0;0,001148462;0,829641;0,6255918;0,5207156;0,4129426;0,2371652;0,4101071;
b;0;0,01785037;0,05461574;0,02257586;0,001308322;0,08535576;0,10923;0,03985476;
b;0;0,04570836;0,0800072;0,1012855;0,02227044;0,2225089;0,0270586;0,1715105;
b;0;0,02326778;0,04524195;0,06298363;0,04289544;0,1568484;0,1180878;0,1069877;
b;0;0,02561224;0,06780398;0,03776205;0,07004189;0,07739449;0,1484852;0,01837373;
b;0;0,02114168;0,0229826;0,05240846;0,02482903;0,1027782;0,07644558;0,108278;
b;0;0,02063414;0,02545309;0,07829738;0,05589783;0,03490925;0,1098845;0,0911603;
b;0;0,0003018975;0,04113382;0,03877819;0,04275358;0,05371904;0,104305;0,111418;
b;0;0,02021268;0,02194262;0,07012379;0,07021844;0,08770633;0,03972626;0,02368903;
b;0;0,0202038;0,0003644824;0,003794789;0,001891494;0,05429101;0,07560301;0,05634999;
s;0;0,05174005;0,1430967;0,08413112;0,08266199;0,2013111;0,003540993;0,03968143;
s;0;0,05466223;0,12423;0,09878671;0,09267914;0,1874237;0,1889224;0,1538627;
s;0;0,004350424;0,04806477;0,01324832;0,07089555;0,07992935;0,360692;0,3459773;
s;0;0,0001693964;0,01852459;0,00968492;0,01409853;0,07098269;0,2723556;0,2016044;
s;0;3,102245;3,148124;2,78961;2,695795;2,69128;2,366699;2,58846;
s;0;0,06047601;0,1567435;0,1061815;0,05588114;0,0512929;0,147778;0,181838;
s;0;0,004105031;0,1190304;0,06203759;0,02986991;0,02822638;0,2572103;0,2664633;
s;0;0,03012323;0,1005186;0,04710102;0,09281981;0,1075571;0,07062387;0,05236721;
s;0;0,02482879;0,06631064;0,004863858;0,004904866;0,108798;0,1198921;0,05468249;
s;0;0,004969835;0,06991494;0,04050827;0,01368845;0,04377675;0,298223;0,1565959;
s;0;0,04020211;0,03120333;0,02008295;0,07671916;0,08340931;0,03547597;0,06669164;
