b;0;0,241;0,2378109;0,135106;0,2671241;0,1350329;0,0873816;0,3154187;0,2765715;0,5336773;0,4686701;0,3456421;0,4220781;0,5490603;0,4621568;0,8080063;
b;0;0,09631979;0,2050453;0,1461115;0,220026;0,2994946;0,1416352;0,09768772;0,1383302;0,2446735;0,2607603;0,1507285;0,258769;0,4374337;0,2950935;0,04595375;0,3324976;0,3112941;0,4277678;0,5409684;0,4646287;0,3901219;0,4951324;0,3197641;0,6079826;0,7153382;
b;0;0,0430662;0,09691304;0,1910871;0,1648459;0,2447569;0,1605988;0,1396132;0,2036855;0,0004394054;0,1143954;0,2562869;0,2113118;0,2352042;0,1872411;0,2183814;0,2237902;0,07000113;0,04090357;0,1593146;0,006363392;0,2930388;0,371706;0,4256601;0,166503;0,1356115;
b;0;0,009631395;0,0202955;0,2245296;0,3478934;0,3516005;0,3026237;0,2585313;0,3245256;0,4555259;0,2412746;0,3615892;0,7483692;0,6184015;0,6510749;0,5307169;0,9209495;0,8697181;0,695775;0,5213776;0,5661464;0,490859;0,7734523;0,4156165;0,6779981;0,7859273;
b;0;0,06811789;0,07057291;0,2708155;0,2946701;0,3986411;0,2879784;0,217329;0,228869;0,2801263;0,3722198;0,5148585;0,4911947;0,5378232;0,5499496;0,1240435;0,5131593;0,5380692;0,319088;0,4776301;0,5255604;0,3423481;0,5729294;0,2842202;0,5678802;0,6752105;
b;0;0,06976378;0,1514085;0,3492234;0,3952903;0,501848;0,3688288;0,3468087;0,152185;0,2887483;0,389637;0,5108931;0,6270573;0,723824;0,628428;0,068326;0,4584064;0,4593339;0,246304;0,4100041;0,562921;0,2492533;0,3759398;0,2448869;0,5333023;0,6126947;
b;0;0,06585476;0,1469065;0,2953776;0,3204303;0,4000583;0,450422;0,4559927;0,572994;0,7294309;0,8435009;0,6576505;0,7358708;0,8410072;0,6023197;0,2293;0,6474724;0,6753635;0,438179;0,6502838;0,4941311;0,4648862;0,7481751;0,6956925;0,9557233;0,8585358;
b;0;0,06696051;0,1259915;0,3288417;0,349265;0,4809378;0,4512055;0,4553442;0,5744755;0,7550695;0,7939394;0,635843;0,9739537;0,7621603;0,7988181;0,7296629;1,17001;0,9405365;1,0586;0,9894733;1,139378;1,088646;1,142541;1,065376;1,353479;1,459317;
b;0;0,1206175;0,2243784;0,400981;0,5259055;0,6823404;0,7058764;0,7374828;0,8526914;1,008435;0,7652149;0,9093993;1,015547;1,116142;1,127645;1,086118;1,272746;1,249327;1,268959;1,40536;1,559835;1,556927;1,86207;1,68207;1,925082;1,957001;
b;0;0,1200894;0,1492876;0,2763802;0,1400754;0,2445983;0,2871902;0,3166692;0,4343383;0,4392228;0,3515074;0,5011115;0,6600308;0,7856712;0,8472753;0,6018038;0,991724;0,9939694;0,7575135;1,019559;0,9194865;0,9121847;1,013782;0,9081917;1,194988;0,9971786;
s;0;0,005290806;0,1300169;0,09475124;0,1209371;0,1749661;0,2516646;0,3080792;0,06734157;0,001605511;0,2194297;0,07290983;0,1952553;0,04567194;0,308507;0,4000049;0,4457889;0,5725026;0,816061;0,7078109;0,7318954;0,8628778;0,8362331;0,9925966;0,8334904;0,7797575;
s;0;0,08290476;0,07664979;0,1462774;0,1202255;0,1407022;0,3100634;0,06080747;0,2531953;0,2490833;0,4898303;0,3960409;0,3873205;0,2356057;0,353888;0,3994613;0,2884121;0,390676;0,6347566;0,5239129;0,5789146;0,6837149;0,6559973;0,8089952;0,7244663;0,8191624;
s;0;0,05278516;0,1680658;0,03596938;0,1312622;0,1651855;0,2391534;0,2720654;0,02882314;0,02947474;0,1122577;0,2152939;0,08319283;0,190392;0,2595344;0,353529;0,2486672;0,4526911;0,6940413;0,6344666;0,7127504;0,8431387;0,7429447;0,9768572;0,9244385;0,9980221;
s;0;0,07754201;0,0965243;0,1633015;0,2900244;0,2221472;0,3460898;0,3506451;0,1881762;0,2153606;0,1542974;0,1208882;0,1523256;0,1742868;0,1019144;0,007131577;0,1161242;0,04013348;0,2537289;0,1457295;0,1439867;0,3224854;0,1927848;0,4291029;0,320919;0,4697542;
s;0;0,03468704;0,0286361;0,1463959;0,116732;0,1454041;0,1889803;0,2202129;0,02800345;0,07845998;0,0623951;0,04574299;0,04043436;0,06355;0,022264;0,1188259;0,0421977;0,2115402;0,4043603;0,3927073;0,3921318;0,4732461;0,3172007;0,5203533;0,3853359;0,503932;
s;0;0,0512476;0,09167123;0,08552456;0,0618695;0,09369254;0,1924188;0,2256603;0,03955412;0,03459787;0,1895301;0,1961002;0,138751;0,1379213;0,2541542;0,3504171;0,213573;0,3662715;0,5802808;0,4976878;0,4776106;0,6348839;0,5312147;0,7859955;0,7272091;0,8261547;
s;0;0,1320801;0,1517543;0,07799828;0,05473697;0,02670479;0,07228041;0,02634549;0,1667304;0,1107128;0,2206318;0,2521343;0,1711841;0,3752608;0,5176797;0,6884761;0,6515183;0,9973164;1,196503;1,166975;1,196473;1,376881;1,349307;1,631816;1,576426;1,796178;
s;0;0,08280152;0,1038513;0,1019385;0,03877342;0,06051111;0,1098528;0,143707;0,2135866;0,2356706;0,2474573;0,252769;0,04608679;0,02398586;0,08644533;0,4153109;0,2493629;0,5482769;0,8107672;0,7759233;0,8484545;1,054178;0,9966078;1,225592;1,162523;1,382894;
s;0;0,02979124;0,07436764;0,1520468;0,1029965;0,08155322;0,2329359;0,2929211;0,0563817;0,09068847;0,076617;0,1472702;0,3040242;0,3772287;0,3857484;0,3429198;0,5798607;0,3540154;0,3155413;0,4522219;0,528502;0,4239326;0,5587363;0,3557973;0,441803;0,3739805;
